商品ID,标题,价格,参数信息,评论数,好评度,热点评论词,评论用户ID,评论信息,评论时间,用户使用机型
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13581191786,早就瞄上这款手机了，一直没买，刚好有活动就下手了，外形外观，颜色都是我喜欢的款，屏幕识别度也很高，音效，音质也都不错，待机方面我很长，反正各方面都很满意，支持国货，支持华为！！！,2019/12/10 15:31,"天空之境,6GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13467247068,外观漂亮，本来更喜欢另一个色但同事有个，就避开了。音质很好，屏幕清晰，像素挺高的，反应灵敏，待机时间比较长正好是我们这种工作需要的。才用没多久，很多功能还没熟悉，现在操作起来还不熟练。总体感觉比较好，在京东买过好多电器电子产品咯,2019/11/14 19:16,"极光色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13553968799,给老婆买的，使用了一段时间才来评价的，首先外观很漂亮，运行速度很快，没有卡顿现象，音质和音效也不错，待机时间也可以，不是长时间使用看视频的话基本上三天才充电。拍照效果真的很好，视频时的效果也很好，色彩鲜明，果然Ｐ30是所有华为手机里拍照效果最好的。唯一有点遗憾的是手机整体显小，比5.5英寸带边框的苹果8Ｐ手机稍小一点，可能是全面屏的缘故吧。基本上都很满意，老婆非常喜欢！,2019/12/3 15:58,"亮黑色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13174569097,美哒哒的外观！拿到手给惊艳到了！顺滑顺手！屏幕分辨率高！清晰度的非常棒！已经贴好钢化玻璃！还送了一个套！音质不错！低音有力！标配耳塞！赞一个！拍照效果一级棒！特别是夜间！基本和白天有得比！白天的拍照扛扛的！不愧为超级相机！华为CPU超级棒！之前用苹果8感觉有卡的现象！用P30从来没有出现卡机现象！超赞！速度超块！非常满意！新机到手整天用！在测试！所以一天一充！这个充电速度非常的快！超快的那种！以后摸索完了！估计1.5天一充吧！！送了大闸蟹卷！还有其他的卷！赞赞赞！总而言之！非常满意非常棒的一部手机！,2019/8/31 16:33,"极光色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13153760024,非常不错，待机方面都挺好的。运行什么的也不错，比较综合。想入手的朋友们可以入手了，赠品。有很多很不错。综合来讲的话非常好。预计可以用两三年。 颜色方面的话还是天空之境比较好看。手机大小比较合适。适合手小的人用。非常的轻薄。,2019/8/25 15:07,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13707404163,快过年了，所以就买了一个手机送家长，手机很漂亮，颜色鲜艳，外观也很漂亮，手机触感也不错，响应也很快，运行很流畅，一点都不卡，屏幕摸着很舒服，很高级，系统操作起来也很简单，很方便。我感觉这不比苹果差多少！而且快递小哥也很好，还送上门，辛苦了！,2020/1/10 20:05,"赤茶橘,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13145091007,在京东上买过好几次手机了，快递小哥非常小心，拿货的时候还要短信验证码，非常安全。已经用了快一个多月了，手机外观还可以，因为喜欢稍微小的屏幕，手感不错，所以拿了P30，音效还可以，听歌也还不错。要说拍照是相当不错的，比PRO实用，30倍变焦已经够用了。系统运行速度非常快，在过几天就可以体验安卓10了，待机时间非常给力，一天够用了，看看电视，打打游戏，看看小说，一天下来还有电了。反正非常不错的手机，现在又降价，喜欢可以入手。,2019/8/22 20:31,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",12836513309,首先来说一下外观外观来说，没有给人一种很惊艳的感觉，嗯，比较适合女生用吧，特别是低配版的，感觉中规中矩，手感也比较圆润，感觉手感不错，系统方面没什么可讲的，还可以不是重度使用，用户用着完全没有问题，特别是电池方面，非常给力，充电也会特别快摄像的话也比较清晰，可玩性比较高，总体事项，低配的还可以,2019/6/2 22:19,"天空之境,8GB+64GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13677934004,元旦半夜买的，下午就送到了，速度简直太快了，手感很好，很适合女性使用，媳妇非常满意！还送了保护膜和软透明壳，电池耐用，充电速度超级快，运行非常快，大内存，很流畅，试过人脸识别和指纹锁，支持国产，支持华为，支持京东,2020/1/3 12:26,"赤茶橘,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13513926220,"刚拿到此款手机的时候，外观是真的很漂亮，而且做工精致，拿在手上的手感很好。P30是在三月份于法国发布，是目前华为较新款的手机，其黑科技可以说是又带领了一次热潮，总的来说还是值得购买。
1、在硬件方面，P30拥有ip68防水，无线快充15W，全功能TypeC接口，9.1的系统也是很不错。后置摄像头为4800万+2000万+800万的像素，可以说这样的配置也是比较棒了。CPU是华为自家研发的麒麟980，让手机性能提升了不少，屏内指纹也让大家使用手机时更加方便，手机外观也得到了改善。",2019/11/23 23:33,"极光色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13195610342,昨天下午购买，今天11点多送达，速度很快，快递小哥态度热心诚恳，速度很满意，手机功能齐全，音质好，信号稳定，电池很耐用，充电很快，运行速度做工精致，不愧是人人抢手的！特别拍照功能莱卡三摄确实厉害，镜头提升很大，夜拍强大，色彩逼真自然，还有很多种拍摄模式选择，还有很多功能待发掘，总体来说没有让人失望哈。相信华为国产品牌的骄傲，信号好，反应快，支持国产。,2019/9/6 16:12,"亮黑色,8GB+64GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13227318539,这是我拥有的第三个华为手机，使用了十几天才来评价；外观、屏幕设计非常满意，适合单可操作，来卡四摄超感光摄影、拍照效果清晰，完美无瑕，麒麟980芯片运行速度超快，电池续航强劲，超级快充，充电不用长时间等待，我都是白天充电，再也不用晚上长时间充电了。,2019/9/15 16:21,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13713903172,"旗舰系列，靠谱、好用！
送人、自用都合适！
素来感觉mate系列商务风更浓，适合喜欢大屏手机的小可爱，
而p系列，大小合适，便于携带。
同样便携的还有荣耀新款、10S新款，对比后，送人还是选了靠谱的p系列，实用好用不卡顿。
没有过大的内存要求，首选了6G+128G，消费类电子产品，用上几年足矣！
原鸡颜值就很不错！等换个不同手机壳，又是另一种风格",2020/1/12 14:36,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",12968516465,最开始定了30pro 用了几天眼睛感觉太难受了 都说30的屏幕好一些 我把那个退了换成了30 确实感觉要好一些  眼睛舒服多了。感觉两个相机差不太多  pro更专业一些  要求不高的话 30就可以  30出厂自带一个软膜 暂时可以不用贴钢化膜  送的透明套也很好。 从某水果转粉过来，没有不适应，而且很流畅，用起来很便捷。30的大小更适合女孩子  可以一个手操作 手感握着比pro更舒服  对相机要求不高的话 30就可以  之前pro买的珠光贝母色  也很漂亮  30换了一个天空之境  体验一下新配色  很漂亮哦,2019/7/1 17:27,"天空之境,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13693306185,买了几个华为手机了，确实漂亮，虽然别的手机也出这种彩虹渐变色，可就是没这个好看，屏幕还不错，虽然感觉稍微没有某星旗舰的好那也很不错了，很满意，拍照效果无敌吧，特别的变焦和夜视，非常不错。运行速度刷刷地，各种游戏刷刷地，反正各种刷刷地。最好的地方，就是续航 ，真的很不错。再也没有续航焦虑了。好,2020/1/7 11:04,"亮黑色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13473943009,外形外观时尚漂亮，屏幕非常清晰，音效效果好，拍照随手拿来就是好莱坞大片的效果！运行起来如上高速公路一样顺畅快捷，基本上充上电能用一天，个人认为屏幕较小，非常适合女性使用，男生使用感觉有点小了&hellip;,2019/11/15 21:13,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13644118088,"一直在用苹果，特地买了安卓的，多方对比，选择了华为，用了两天，说下使用感受。
1、屏幕：用的是是水滴屏，看起来很美。
2、配色：华为的特色，我选择了黑色，百搭，哈哈
3、拍照：挺不错的
4、UI：现在是安卓10和EMUI10的，适应还是需要一段时间
5、流畅度：很棒棒
当然了，与苹果在性能、综合体验上还是有差别的，希望国产越来越好，缩小差距，加油",2019/12/25 11:32,"亮黑色,6GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13124806892,是因为超级月亮的事情才关注到华为P30 这款手机，加上女朋友最近手机老是卡顿，也就决定买一个送给他。京东快递很给力，上午下单，下午几天送到了，不足之处在于包装箱里面没有放海绵啊泡沫啥的，直接是手机盒子外面套了一个挺大的快递盒子，虽然这样对我的手机没有很大影响，但是说不准。极光确实很惊艳，很漂亮，虽然送了透明的手机保护套，个人觉得套上去简直浪费这么漂亮的极光。根据女朋友反馈：电量充满约一个小时，不玩游戏和正常使用手机状况下从早上7点30到晚上7点，用掉约65％的电，基本续航很不错。系统使用很流畅，尤其是8＋128，可以畅快的拍照了。找了教程来拍超级月亮，结果手抖，拍出来总不行。,2019/8/16 21:31,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13325978344,第一次到货的手机包装很旧，联系客服又给换了个新的，总共下来五天手机就到了，学生价买的，便宜两百，手机拿在手上手感很好，细细长长的，比较适合女生的手，一手可以操作的过来，拍照确实很好看，烛光贝母颜色很温柔，渐变色超级好看，感觉待机时间不太长，一天就没电不知道算不算正常，不过充电很快，一小时左右就能充满，手机流畅不卡顿，还兑换了大螃蟹，不知道能不能到货,2019/10/14 9:35,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",12896817712,在手机后背的配色方案还是很有色彩的浓烈感，可以刺激到我们视觉体验，极光色彩的风格都是很好看的，也就为这款手机增加了很多不一样的感觉，总的来说在手机的外观颜值上这款手机还是很有优势，就是靠着独特的色彩搭配风格，喜欢的时尚色彩。手机的配色这一点是真的很不错。  第二个方面：性能很是强劲，这款手机用的是麒麟980的处理器，其实p系列用这一款处理器一点也不意外，新处理器的首发一直都是在mate系列上的，但是麒麟980的处理器就今年来说，性能依旧不落后，还是可以处于一个性能过剩的状态，平时大型的手机游戏根本没有任何的压力，就更别说一些小软件的运行了，总之性能是非常强悍的。而且这一次因为系统方面的更新，选择了静态编译的方式，让手机的系统更为流畅，运行的速度高了很多，更为流畅的系统加上麒麟980的处理器，两者融合可以让我们有一个特别好的流畅体验。在这一个方面称赞很不错。 拍照实力强悍。这一款手机在前置的镜头上配备了一个3200w像素，后置是一个三摄，主摄像素达到4000w，其他的两个像素分别是160,2019/6/16 19:14,"极光色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13265516717,昨天下单，今天下午就到的，京东快递一直都是这么给力的！手机质量不错！刚好赶上活动，白条支付免息，很棒！于是很快下手买了，华为一直都是国人的骄傲，从14年开始用华为，后来用了4年苹果，现在还是决定用回华为，充电很快，电池很耐用，超级耐用，超级好用，声音挺大的，音质不错！最好的是拍照很棒，为了拍照买的，比黑科技还好很多，不喜欢曲面的手机所以买了P30，这个内存已经够强大，够用了，再存照片也够了，很喜欢！HUAWEI不会让我失望的！,2019/9/26 10:00,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13164223825,"外观：超级好看，天空之镜是真的美，华为对颜色把控的很好。
手感：对比我用过的xr和k20pro，手感非常好，第一次上手给我的感觉非常轻，摸起来很舒服。
屏幕：个人感觉不如xr的舒服，但是分辨率高，看小说不会有果粒，屏幕都是主观感受。我用蛋丁原话回答，p30这块屏幕是1080p里算很不错的了，再加上dc调光，没什么问题。
拍照：不用说，一流水平，30倍变焦足够用了，个人不懂拍照只会直出，华为的ai大师很厉害，拍什么都会检测到然后自动填好参数，比我关闭ai大师拍照好看很多，朋友出去玩都会抢着用p30拍照。
流畅度：当初我卖p30因为系统不习惯，但是华为的优化没的说，流畅度虽然直观不如k20pro，因为华为动画太生硬，总之不会卡。
续航：一天没问题，比我用过的xr k20pro好多了，这点好评，续航杠杠的。
游戏体验：我只玩王者，而且我是分奴，从xr到p30到k20pro都是特效中粒子低，为了看清楚技能，我不太喜欢花里胡哨，三部手机流畅度都一样，不过p30在夏天基本不发热，k20pro温热，xr就差太多了。",2019/8/28 15:23,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13421770164,快递很快，晚上下单，第二天中午就到了。手机外观设计风格十足，屏幕分辨率高，拍照效果没话说，运行速度也是杆杆的，电池容量也很大，但耗电也有点快。基本在期望上。实体店看完后，就来这买了。答应女朋友给她换手机的，给她拍美美哒！爱国三件套 样样少不掉 。京东买电子产品还是很给力的。,2019/11/7 10:27,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13102909663,没有钢化膜，手机很漂亮，但是比我想象的要小，拿在手里刚刚好。测试了摄像头、音效，都很好，上网不卡顿，都说水滴帘会遮挡，我看了下并不遮挡，不管是小屏幕还是全凭，京东送货很快，服务态度好，总之很满意,2019/8/10 11:22,"珠光贝母,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13194809353,送货很快，外观颜色比图片稍微浅一些，内存足够用，主要是想照相，效果是相当满意了。待机时间也长，正常使用2天充一次电，充电速度超级快，这一点也是超级喜欢了。,2019/9/6 12:20,"天空之境,6GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",13499812451,昨天晚上ipone被熊孩子摔碎了，哎....没办法！正好赶上双十一购物狂欢节，所以也懒得拿去修理了，直接果断买新手机！犹豫了一下，还是选择放弃苹果了，选择了华为这一款P30，颜色也是很喜欢的橘红色，很鲜艳，喜欢的，比苹果的好看多了，性能也是不用多说了，麒麟980的处理器，加上8g和128g的内存，超级给力的！！霸气侧漏了！！,2019/11/20 20:05,"赤茶橘,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹版手机6GB+128GB天空之境全网通双4G手机,3388,"华为P30,100006536488,481.00g,中国大陆,麒麟980,6GB,128GB,NM存储卡,后置三摄,1600万像素,3200万像素,6.1英寸,全高清FHD+,其它屏幕比例,其他,3650mAh（典型值）备注：电池额定容量为 3550mAh,4.5V/5A,天空之境,Android(安卓)",640000,97,"流畅至极,清晰度高,颜色绚丽,拍摄功能强,品质优良,充电快速,小巧精致,手感一流,音质上乘,配置高端",12897370474,外观不错！手感很好！屏下指纹比不上实体指纹快！相机也不错！夜晚由于大光圈加持，进光量足，照片清晰对比度好！水滴和边框略比宣传的大宽！,2019/6/16 21:10,"极光色,8GB+128GB,标准版"
